timestamp,tiempo_difusion_segundos,tiempo_rossler_segundos,tiempo_confusion_segundos,tiempo_mqtt_segundos,tiempo_programa_segundos
12-16 13:32:15,0.44611557999996876,8.24663534199999,8.253321532999962,1.6750738240002647,10.412518563000049
12-16 13:33:56,0.4660655720003888,7.827924307999638,7.834496897000008,1.5746577070003696,9.912683419000132
