t,y_sinc
72.81323614382862,2.3240117585671856
72.82323658829281,2.3786195421174527
72.83323703275701,2.4314196528167193
72.84323747722121,2.482418041660302
72.85323792168542,2.5316238641929423
72.86323836614962,2.579049346971005
72.87323881061381,2.6247096701459616
72.88323925507801,2.668622812416489
72.8932396995422,2.710809363454006
72.9032401440064,2.7512923797546267
72.9132405884706,2.7900971566427084
72.9232410329348,2.827251041270199
72.93324147739901,2.862783257654256
72.9432419218632,2.8967246375000024
72.9532423663274,2.929107456914722
72.9632428107916,2.9599652388024773
72.9732432552558,2.989332491990487
72.98324369971999,3.0172445643137733
72.99324414418419,3.043737441289309
73.00324458864839,3.068847531349585
73.01324503311258,3.0926115318810634
73.0232454775768,3.115066235914545
73.03324592204099,3.136248388450877
73.04324636650519,3.156194550127174
73.05324681096938,3.174940951596151
73.06324725543358,3.1925233942073024
73.07324769989778,3.2089771266621363
73.08324814436197,3.224336763329514
73.09324858882617,3.238636194558831
73.10324903329037,3.2519085163354045
73.11324947775458,3.2641859732841696
73.12324992221878,3.2754998981978236
73.13325036668297,3.2858806862320526
73.14325081114717,3.2953577466002537
73.15325125561137,3.303959488134969
73.16325170007556,3.311713303168969
73.17325214453976,3.3186455503882364
73.18325258900396,3.3247815630151005
73.19325303346815,3.3301456383845
73.20325347793236,3.334761059406841
73.21325392239656,3.3386500933552727
73.22325436686076,3.3418340189994393
73.23325481132495,3.3443331365689377
73.24325525578915,3.346166797848389
73.25325570025335,3.3473534234404987
73.26325614471754,3.3479105361514185
73.27325658918174,3.3478547823332705
73.28325703364594,3.34720196787577
73.29325747811015,3.3459670819960317
73.30325792257435,3.3441643342102543
73.31325836703854,3.341807180316285
73.32325881150274,3.3389083579986707
73.33325925596694,3.3354799156585435
73.34325970043113,3.331533244527698
73.35326014489533,3.32707911030832
73.36326058935953,3.3221276814364513
73.37326103382374,3.3166885618790047
73.38326147828793,3.3107708170065386
73.39326192275213,3.3043830047572444
73.40326236721633,3.2975332014054795
73.41326281168053,3.2902290287082545
73.42326325614472,3.2824776805263407
73.43326370060892,3.2742859459030993
73.44326414507312,3.2656602351863016
73.45326458953731,3.2566066009698664
73.46326503400152,3.2471307614515617
73.47326547846572,3.237238121187426
73.48326592292992,3.226933790570274
73.49326636739411,3.2162226064219652
73.50326681185831,3.2051091486136625
73.51326725632251,3.1935977590403737
73.5232677007867,3.18169255712948
73.5332681452509,3.1693974559032427
73.5432685897151,3.1567161772685948
73.55326903417931,3.1436522651679986
73.5632694786435,3.1302091002507675
73.5732699231077,3.116389911102968
73.5832703675719,3.102197787412462
73.5932708120361,3.087635690339796
73.60327125650029,3.0727064635624908
73.61327170096449,3.0574128433069094
73.62327214542869,3.0417574673096275
73.63327258989288,3.0257428844340826
73.6432730343571,3.0093715620001475
73.65327347882129,2.9926458947095873
73.66327392328549,2.975568210805707
73.67327436774968,2.958140780113997
73.68327481221388,2.940365819352024
73.69327525667808,2.922245499226525
73.70327570114227,2.90378194908234
73.71327614560647,2.884977263101531
73.72327659007068,2.8658335043674126
73.73327703453488,2.8463527102968493
73.74327747899908,2.826536896121353
73.75327792346327,2.8063880597140862
73.76327836792747,2.785908184475033
73.77327881239167,2.765099243688006
73.78327925685586,2.7439632028358365
73.79327970132006,2.7225020235459954
73.80328014578426,2.7007176654452785
73.81328059024847,2.678612089649401
73.82328103471266,2.6561872603562278
73.83328147917686,2.633445147732687
73.84328192364106,2.6103877295338895
73.85328236810525,2.5870169931718103
73.86328281256945,2.5633349376313816
73.87328325703365,2.5393435746368853
73.88328370149785,2.51504493082005
73.89328414596204,2.4904410483676065
73.90328459042625,2.465533986906322
73.91328503489045,2.4403258243311456
73.92328547935465,2.4148186578275257
73.93328592381884,2.3890146052401238
73.94328636828304,2.3629158053789294
73.95328681274724,2.3365244193581627
73.96328725721143,2.3098426311096625
73.97328770167563,2.282872647873985
73.98328814613983,2.2556167012560664
73.99328859060404,2.228077047323511
74.00328903506824,2.2002559672719206
74.01328947953243,2.1721557680425776
74.02328992399663,2.1437787823204677
74.03329036846083,2.11512736916819
74.04329081292502,2.08620391435548
74.05329125738922,2.057010830319349
74.06329170185342,2.0275505566648295
74.07329214631761,1.9978255603522954
74.08329259078182,1.967838335612266
74.09329303524602,1.9375914042810276
74.10329347971022,1.9070873159336765
74.11329392417441,1.8763286477604908
74.12329436863861,1.8453180047223592
74.13329481310281,1.8140580196603167
74.143295257567,1.7825513531761412
74.1532957020312,1.7508006936122653
74.16329614649541,1.7188087571046788
74.17329659095961,1.6865782875182613
74.1832970354238,1.6541120563040583
74.193297479888,1.6214128624569064
74.2032979243522,1.5884835324500648
74.2132983688164,1.5553269200937103
74.22329881328059,1.5219459064331056
74.23329925774479,1.4883433995449173
74.24329970220899,1.4545223344670553
74.2533001466732,1.4204856730208246
74.2633005911374,1.3862364036979484
74.27330103560159,1.3517775413243167
74.28330148006579,1.3171121269957358
74.29330192452998,1.2822432278754965
74.30330236899418,1.247173937111783
74.31330281345838,1.2119073733521195
74.32330325792257,1.1764466806466016
74.33330370238677,1.1407950282734438
74.34330414685098,1.1049556106609146
74.35330459131518,1.0689316469256243
74.36330503577938,1.0327263805138465
